title,published,KernAI_stock_news_distilbert,gigachat_score_only,deepseek_score
Акционеры Сбербанка приняли решение втрое увеличить размер дивидендов,2017-05-26 11:22:30,0,80,80
Пытавшийся отсудить у Грефа $750 млн бизнесмен обжаловал арест,2017-05-26 17:58:48,-99.73483085632324,20,-10
Сбербанк заплатит наибольшие дивиденды в банковском секторе,2017-05-28 15:17:07,99.79738593101501,85,80
Иннополис: российская Кремниевая долина на государственные деньги,2017-05-29 06:01:00,0,50,50
Сбербанк снизил процентные ставки по ипотеке,2017-06-01 06:50:11,0,-50,50
Сбербанк завершил размещение «народных» облигаций,2017-06-01 10:06:02,0,25,50
Сбербанк и Стэнфорд подарят российским школам микроскопы за $1,2017-06-01 15:30:28,94.64166164398193,80,30
СМИ узнали о возвращении уволенного главы «дочки» Сбербанка на свой пост,2017-06-02 02:00:29,-73.09179306030273,50,5
Греф пообещал перемены в банковской системе через несколько лет,2017-06-02 07:26:02,0,25,50
Герман Греф объявил о начале «десятилетия надежд»,2017-06-02 08:33:07,97.89503812789917,50,50
Чистая прибыль Сбербанка за 5 месяцев выросла на 42%,2017-06-07 08:00:21,99.74357485771179,70,75
«Транснефть» выиграла у Сбербанка суд по сделке с убытком на 66 млрд руб.,2017-06-08 11:51:01,98.11129570007324,-85,-20
В Сбербанке опровергли проверку всех офисов в Москве из-за угрозы взрыва,2017-06-08 12:52:50,0,80,20
Сбербанк обжалует решение суда по сделке с «Транснефтью» на 66 млрд руб.,2017-06-08 16:02:17,0,-50,-20
В работе платежных терминалов Сбербанка произошел сбой,2017-06-09 15:47:04,-98.90416264533997,-50,-30
Сбербанк назвал объем затронутых сбоем операций,2017-06-09 16:25:40,-90.691077709198,25,-30
Структура Сбербанка получит за долги турецкого девелопера,2017-06-14 13:43:00,0,50,5
Цена риска: чем «дело «Транснефти» против Сбербанка важно для бизнеса,2017-06-14 16:00:31,0,50,-30
Сбербанк впервые доставил деньги с помощью беспилотника,2017-06-16 08:24:03,59.12545919418335,85,50
Банки резко активизировали в мае выдачу потребительских займов,2017-06-19 21:34:24,-99.43541288375854,35,50
Сбербанк осенью пообещал перевозить беспилотниками по 50 кг наличных,2017-06-20 14:49:54,98.99601936340332,30,50
В Сбербанке рассказали о новом виде хищений из банкоматов,2017-06-20 14:59:21,0,-80,-30
Сбербанк предсказал рынку потери в 1 трлн руб. из-за иска «Транснефти»,2017-06-23 13:51:24,-50.660425424575806,-50,-40
ЦБ заявил об угрозе экономике после решения московского суда,2017-06-23 15:23:20,-99.85452890396118,-50,-40
«Транснефть» против Сбербанка: что значит решение суда для рынка финансов,2017-06-25 18:32:59,0,25,30
Греф заявил о намерении в 3 раза сократить число бухгалтеров Сбербанка,2017-06-29 15:39:10,0,-80,50
Нацбанк Украины получил документы на покупку «дочки» Сбербанка,2017-07-03 09:03:51,0,Error_Evaluation_Gigachat,50
Сбербанк снизил ставки по большинству кредитных карт,2017-07-03 11:27:21,-62.30278015136719,-50,50
Главу Сбербанка в Чечне объявили в розыск за обналичивание 1 млрд руб.,2017-07-03 18:43:44,0,-90,-40
Суд продлил арест пытавшемуся отсудить у Грефа $750 млн бизнесмену,2017-07-04 15:34:13,-99.55130219459534,-20,-20
"Суд обязал Сбербанк отдать ЛУКОЙЛу 147,6 млн руб. за «Красные баррикады»",2017-07-05 08:41:16,-98.28044176101685,-50,-10
АИЖК и Сбербанк выпустят ипотечные облигации на 300 млрд руб.,2017-07-05 10:23:00,0,75,50
СМИ узнали о грядущих арестах по делу о махинациях главы Сбербанка Чечни,2017-07-05 15:57:11,-66.68729782104492,Error_Evaluation_Gigachat,-70
